User,Entities
U7952,"['Q175421', 'Q111046715', 'Q943', 'Q7600060', 'Q48843', 'Q204']"
U7953,"['Q13138161', 'Q608360', 'Q46160034', 'Q84158206', 'Q71912160']"
U7954,"['Q145', 'Q7370647', 'Q1015874', 'Q5526669', 'Q153126', 'Q359442', 'Q809009']"
U7955,"['Q430034', 'Q1336200']"
U7956,"['Q157031', 'Q3551232', 'Q3130', 'Q23556']"
U7957,"['Q4851436', 'Q208869']"
U7958,"['Q1314', 'Q515', 'Q5237670', 'Q45581', 'Q24862', 'Q9406', 'Q119440269']"
U7959,"['Q1616828', 'Q32843082', 'Q3051227', 'Q116288221', 'Q34006', 'Q183816', 'Q309']"
U7960,"['Q28128222', 'Q231043', 'Q711821', 'Q74043323', 'Q38022']"
U7961,"['Q1757370', 'Q54820068']"
U7962,['Q1862087']
U7963,"['Q441146', 'Q108', 'Q9820', 'Q66026250', 'Q2743188']"
U7964,"['Q76557', 'Q1242632', 'Q719143', 'Q17436400', 'Q21506959', 'Q5046491', 'Q545375', 'Q3038434']"
U7965,"['Q754710', 'Q114502044', 'Q2979089']"
U7966,"['Q2612000', 'Q1158489', 'Q296256']"
U7967,"['Q16290395', 'Q372941']"
U7968,"['Q15109729', 'Q799', 'Q1925352', 'Q1300771']"
U7969,['Q20671646']
U7970,"['Q109411', 'Q1088', 'Q23647119', 'Q11141137', 'Q61970588', 'Q10673531', 'Q34006', 'Q3421648']"
U7971,"['Q4', 'Q231356', 'Q36900727', 'Q19814', 'Q113668916', 'Q250267', 'Q1646493', 'Q830183']"
U7972,"['Q502261', 'Q1025587', 'Q83656', 'Q1158477', 'Q9067', 'Q246', 'Q234865']"
U7973,[]
U7974,"['Q36500248', 'Q1580938', 'Q43238', 'Q483130']"
U7975,"['Q42478', 'Q6002306', 'Q36649', 'Q11256', 'Q102090', 'Q1406', 'Q7316950', 'Q8513', 'Q850', 'Q777017', 'Q1128537']"
U7976,"['Q506418', 'Q273613', 'Q353673', 'Q1', 'Q506885']"
U7977,"['Q729', 'Q131596', 'Q159', 'Q15180']"
U7978,"['Q7873', 'Q81659', 'Q12791', 'Q7949', 'Q145']"
U7979,"['Q1530', 'Q796', 'Q1502634', 'Q545449', 'Q1860', 'Q47740']"
U7980,"['Q1473420', 'Q15211381', 'Q650689', 'Q7414', 'Q2666084', 'Q787', 'Q201959', 'Q934013', 'Q42329', 'Q283']"
U7981,"['Q1473420', 'Q4653', 'Q35610']"
U7982,"['Q28970859', 'Q1410', 'Q36885442', 'Q6953150']"
U7983,"['Q69488', 'Q154938', 'Q662065', 'Q118181059', 'Q48438', 'Q37767', 'Q83405', 'Q506883', 'Q122035', 'Q1778168', 'Q1827880', 'Q1616308', 'Q2611046', 'Q1323537']"
U7984,"['Q16275316', 'Q49240', 'Q7262439', 'Q5377', 'Q1173357', 'Q325374', 'Q234329', 'Q451967', 'Q57743399']"
U7985,"['Q51406', 'Q6069265', 'Q36322']"
U7986,[]
U7987,"['Q9184', 'Q302', 'Q16970', 'Q571', 'Q3177118', 'Q1845']"
U7988,"['Q145', 'Q7048121', 'Q1050571']"
U7989,"['Q3402263', 'Q136469']"
U7990,"['Q74359', 'Q165388', 'Q185737', 'Q892']"
U7991,"['Q571', 'Q3283060', 'Q2054215', 'Q79734', 'Q10437', 'Q892', 'Q23567', 'Q55787789', 'Q5220340', 'Q1772976', 'Q203904', 'Q78498', 'Q725935', 'Q74359', 'Q82032', 'Q7565']"
U7992,"['Q935129', 'Q189400', 'Q2245650']"
U7993,['Q191924']
U7994,"['Q686223', 'Q5287', 'Q18389', 'Q26216325']"
U7995,"['Q239296', 'Q571', 'Q20001996']"
U7996,"['Q7569', 'Q585222']"
U7997,"['Q74359', 'Q185737']"
U7998,"['Q43788', 'Q917284']"
U7999,"['Q4569738', 'Q18498', 'Q2684', 'Q45100847', 'Q6577515', 'Q8114053', 'Q12718299', 'Q219060', 'Q42388', 'Q801', 'Q35323']"
U8000,"['Q276015', 'Q4604', 'Q145']"
U8001,"['Q45529', 'Q3131572', 'Q110066205', 'Q16275793', 'Q384593', 'Q683', 'Q10677']"
U8002,[]
U8003,"['Q1492998', 'Q43297', 'Q22813352']"
U8004,"['Q280898', 'Q1068487', 'Q2197061', 'Q619851', 'Q9656', 'Q233265', 'Q163759', 'Q18032797', 'Q12518', 'Q3036003', 'Q178561', 'Q17086373', 'Q81109', 'Q17566026', 'Q2488257', 'Q11469', 'Q19500', 'Q414232', 'Q1869874', 'Q7146332', 'Q192208', 'Q724', 'Q105642595', 'Q2596124', 'Q239725', 'Q419974']"
U8005,"['Q978770', 'Q35323', 'Q2127728', 'Q16140', 'Q34670']"
U8006,"['Q2342494', 'Q1922981', 'Q316', 'Q7187']"
U8007,"['Q671718', 'Q28510', 'Q37562036', 'Q1300643']"
U8008,"['Q4927937', 'Q10861465', 'Q505619', 'Q62766']"
U8009,"['Q376657', 'Q462748', 'Q112840592', 'Q13371']"
U8010,"['Q74359', 'Q892']"
U8011,"['Q833', 'Q602977', 'Q40520', 'Q171201', 'Q9268', 'Q102477', 'Q130881', 'Q121393', 'Q19988119', 'Q846570', 'Q473252', 'Q1233720']"
U8012,"['Q1195509', 'Q188527']"
U8013,['Q21079772']
U8014,"['Q2979089', 'Q56288059', 'Q1561114', 'Q1161683', 'Q7448719']"
U8015,"['Q183245', 'Q48006', 'Q7988306', 'Q354867', 'Q588676']"
U8016,['Q8502']
U8017,"['Q170241', 'Q1367', 'Q1682564']"
U8018,"['Q1075', 'Q43999', 'Q21484851', 'Q283', 'Q30', 'Q18014868', 'Q18419', 'Q1022757', 'Q7325', 'Q106039', 'Q107400310', 'Q178885', 'Q1']"
U8019,['Q165632']
U8020,"['Q131569', 'Q652965', 'Q45581', 'Q28701948']"
U8021,"['Q12730120', 'Q13222335', 'Q57525', 'Q100919075', 'Q231043', 'Q6662533', 'Q22589669', 'Q42332']"
U8022,"['Q86605718', 'Q744038', 'Q573', 'Q1543201', 'Q1089', 'Q327394', 'Q178561', 'Q178026']"
U8023,"['Q1845', 'Q16970', 'Q178885', 'Q180268', 'Q15290', 'Q302', 'Q2004314']"
U8024,['Q246693']
U8025,"['Q649409', 'Q1475036', 'Q136469']"
U8026,"['Q170241', 'Q332798', 'Q4653', 'Q804402', 'Q1233713', 'Q37558948', 'Q148234']"
U8027,"['Q111395303', 'Q11074667', 'Q37203534', 'Q4226386']"
U8028,[]
U8029,"['Q318836', 'Q6542551', 'Q2274625']"
U8030,"['Q22920919', 'Q119436165', 'Q30']"
U8031,"['Q1836777', 'Q1646862', 'Q7627101']"
U8032,['Q1860030']
U8033,['Q36864518']
U8034,"['Q132821', 'Q191985', 'Q35064', 'Q13632220', 'Q391101']"
U8035,"['Q191086', 'Q571', 'Q136469', 'Q5294']"
U8036,"['Q194112', 'Q280658', 'Q1183', 'Q7378', 'Q6501864']"
U8037,"['Q83310', 'Q48438', 'Q20000520', 'Q861482']"
U8038,"['Q4749811', 'Q27381', 'Q8473', 'Q11326182', 'Q7331205', 'Q1639875', 'Q737343', 'Q42532552']"
U8039,"['Q958560', 'Q85852336', 'Q83155', 'Q183240', 'Q106039', 'Q1064920']"
U8040,"['Q168983', 'Q60794', 'Q3681984', 'Q100', 'Q145']"
U8041,"['Q15290', 'Q4291381', 'Q60119871', 'Q48963', 'Q1198483', 'Q8028']"
U8042,['Q8514']
U8043,"['Q1115527', 'Q313787', 'Q33866', 'Q1365780', 'Q11201', 'Q29552']"
U8044,"['Q15080511', 'Q223044', 'Q10798']"
U8045,"['Q4167836', 'Q412770', 'Q2612000', 'Q2446790', 'Q184366', 'Q20']"
U8046,"['Q49084', 'Q223557', 'Q184785']"
U8047,"['Q5574335', 'Q132524', 'Q4927937', 'Q11690', 'Q80304', 'Q10225', 'Q6738241', 'Q23445', 'Q7158733', 'Q16876873', 'Q1036056', 'Q2676635', 'Q5943520', 'Q6802757', 'Q983927', 'Q105532277', 'Q6470127', 'Q36588222', 'Q332062', 'Q774909', 'Q155656', 'Q667205', 'Q838984']"
U8048,"['Q22341061', 'Q1321', 'Q646203']"
U8049,"['Q1682564', 'Q16869876', 'Q662065', 'Q1860', 'Q1192715']"
U8050,"['Q323925', 'Q37449099', 'Q4830453', 'Q231043']"
U8051,['Q46363300']
U8052,[]
U8053,"['Q977906', 'Q8409', 'Q12788009', 'Q37068', 'Q7742', 'Q78994', 'Q150', 'Q142', 'Q309248', 'Q1952877', 'Q517', 'Q255209', 'Q1399875', 'Q1067']"
U8054,"['Q36402', 'Q161053', 'Q145', 'Q151556', 'Q5410500', 'Q7737']"
U8055,[]
U8056,"['Q14878075', 'Q316', 'Q1121708', 'Q16533', 'Q2648522']"
U8057,"['Q18419', 'Q5684387', 'Q1653083', 'Q10566551']"
U8058,"['Q2166420', 'Q478798', 'Q30', 'Q791134']"
U8059,"['Q7323231', 'Q7228768']"
U8060,"['Q178149', 'Q864928', 'Q3637490', 'Q445460']"
U8061,"['Q1747689', 'Q1286698']"
U8062,['Q43332']
U8063,"['Q41402', 'Q3290457', 'Q23444']"
U8064,"['Q41415', 'Q3405693']"
U8065,"['Q12603', 'Q136469']"
U8066,"['Q1682564', 'Q16869876']"
U8067,"['Q11326182', 'Q16865964', 'Q4166211']"
U8068,"['Q81989', 'Q998']"
U8069,"['Q96248746', 'Q3947', 'Q7824021']"
U8070,"['Q15063088', 'Q113307632', 'Q14208553', 'Q811979', 'Q7430', 'Q12199', 'Q720988', 'Q623', 'Q7474', 'Q283', 'Q48983']"
U8071,"['Q313492', 'Q11812', 'Q12612', 'Q43689', 'Q188497', 'Q14208553', 'Q30', 'Q6453423', 'Q355348', 'Q1814643', 'Q59522478']"
U8072,"['Q2979', 'Q6216', 'Q557730', 'Q654030', 'Q207293', 'Q5649201', 'Q2927636', 'Q3064318', 'Q736955', 'Q1322074', 'Q60', 'Q30', 'Q131454', 'Q112440792']"
U8073,"['Q16960431', 'Q3360560', 'Q4998241', 'Q989320', 'Q145']"
U8074,"['Q106300300', 'Q17861998']"
U8075,"['Q30', 'Q223638', 'Q108713047', 'Q755017', 'Q44221']"
U8076,"['Q831691', 'Q129902', 'Q12576']"
U8077,"['Q113925598', 'Q18447405', 'Q652', 'Q188', 'Q362', 'Q111270830', 'Q1399', 'Q9358', 'Q5891']"
U8078,"['Q22673', 'Q158075', 'Q1400558', 'Q1606893', 'Q1845', 'Q46', 'Q148', 'Q921294']"
U8079,"['Q728312', 'Q608660']"
U8080,"['Q21452384', 'Q2576775', 'Q483219', 'Q11004', 'Q207123', 'Q1364', 'Q47584052']"
U8081,"['Q183046', 'Q1195509', 'Q3056940', 'Q21507974', 'Q19968512', 'Q18760860', 'Q26515184', 'Q3719954', 'Q16207246', 'Q1562789', 'Q60137465', 'Q37558948', 'Q2233824', 'Q6045018']"
U8082,"['Q29142', 'Q3335', 'Q211029', 'Q16868955', 'Q182015', 'Q170028', 'Q24925', 'Q2446790', 'Q1098030']"
U8083,"['Q145', 'Q33555294', 'Q305178']"
U8084,"['Q11574', 'Q203775', 'Q37545442', 'Q1422']"
U8085,['Q16565']
U8086,"['Q84', 'Q27655344', 'Q686223', 'Q173496', 'Q29']"
U8087,"['Q74359', 'Q12213265', 'Q892']"
U8088,"['Q62833385', 'Q2455418', 'Q846570', 'Q557615', 'Q7174']"
U8089,"['Q48438', 'Q1050571', 'Q12099']"
U8090,"['Q542704', 'Q37325798']"
U8091,"['Q36456', 'Q514797', 'Q7559', 'Q99517508', 'Q711821', 'Q5126929']"
U8092,"['Q162827', 'Q7504324', 'Q30', 'Q6216', 'Q16868955', 'Q374098', 'Q181907', 'Q132524', 'Q1642740']"
U8093,"['Q683', 'Q16147650', 'Q4218918', 'Q25271']"
U8094,"['Q90', 'Q5891', 'Q19814', 'Q515', 'Q9128', 'Q45581', 'Q1105365']"
U8095,"['Q60684', 'Q58956013', 'Q1352632', 'Q44007']"
U8096,"['Q28959342', 'Q99', 'Q4782786', 'Q3773002']"
U8097,"['Q16277237', 'Q236', 'Q4866440', 'Q221048']"
U8098,"['Q83310', 'Q48438', 'Q25224']"
U8099,"['Q34404', 'Q49272']"
U8100,['Q3751776']
U8101,"['Q506418', 'Q506885', 'Q193326']"
U8102,"['Q836571', 'Q114870393', 'Q16275870', 'Q48726629', 'Q864928', 'Q10494269']"
U8103,['Q5066305']
U8104,"['Q650689', 'Q3402263']"
U8105,"['Q231043', 'Q133492', 'Q187986', 'Q35155', 'Q41', 'Q39829', 'Q270503', 'Q2108126', 'Q711821', 'Q7983']"
U8106,"['Q3794530', 'Q2488257', 'Q408', 'Q1096']"
U8107,"['Q14639', 'Q133063', 'Q17549077', 'Q110586771', 'Q574578']"
U8108,['Q184303']
U8109,"['Q11946202', 'Q9773', 'Q841509', 'Q45470437', 'Q7850', 'Q9852', 'Q15639217', 'Q148', 'Q30', 'Q1328936']"
U8110,"['Q690', 'Q41264', 'Q232212']"
U8111,['Q302']
U8112,"['Q1111', 'Q207375']"
U8113,"['Q1055332', 'Q11664467', 'Q1762022']"
U8114,"['Q720541', 'Q182658', 'Q173', 'Q270335', 'Q525777', 'Q26686', 'Q3417076', 'Q7565', 'Q311733', 'Q19893792']"
U8115,"['Q2482588', 'Q22', 'Q113265356']"
U8116,['Q464732']
U8117,"['Q468947', 'Q50384157', 'Q1025587', 'Q6414261', 'Q83656']"
U8118,"['Q3487644', 'Q257859']"
U8119,"['Q1124', 'Q5549360', 'Q2131007', 'Q3352104']"
U8120,[]
U8121,"['Q199', 'Q6542551', 'Q7934663', 'Q1370', 'Q539051', 'Q25327', 'Q174278', 'Q131157', 'Q131651', 'Q11837531', 'Q842438', 'Q231886', 'Q36322', 'Q478240', 'Q152679', 'Q40909']"
U8122,"['Q135', 'Q214267', 'Q106742950', 'Q1882', 'Q111269771']"
U8123,"['Q1304320', 'Q18419', 'Q1639825', 'Q2090092', 'Q16275870', 'Q846570', 'Q9142', 'Q1158388', 'Q1845', 'Q692', 'Q107329943']"
U8124,"['Q14317024', 'Q1053668', 'Q30', 'Q61883', 'Q2', 'Q442272', 'Q848103', 'Q150225', 'Q192797', 'Q192581']"
U8125,"['Q16865293', 'Q362', 'Q49072']"
U8126,"['Q23501', 'Q9820', 'Q708731', 'Q1649']"
U8127,"['Q27877331', 'Q43650835', 'Q452354', 'Q18517']"
U8128,"['Q7323231', 'Q7228768', 'Q5369221', 'Q6511664']"
U8129,"['Q215562', 'Q4744996', 'Q472675', 'Q2901371']"
U8130,"['Q19786', 'Q179461', 'Q145']"
U8131,"['Q20671646', 'Q384188', 'Q810', 'Q14639649', 'Q481809', 'Q16420967', 'Q2408876', 'Q523076', 'Q185696']"
U8132,"['Q8171', 'Q1860', 'Q865']"
U8133,"['Q822282', 'Q165', 'Q23434', 'Q473252', 'Q278818']"
U8134,"['Q8514', 'Q27020041', 'Q911871', 'Q2056928', 'Q100718004', 'Q160742', 'Q679']"
U8135,"['Q12826225', 'Q1404101', 'Q385494', 'Q200', 'Q201']"
U8136,"['Q21069233', 'Q182575', 'Q478798']"
U8137,"['Q36', 'Q43999', 'Q21506826', 'Q10494269', 'Q1003', 'Q6940996', 'Q145']"
U8138,"['Q799', 'Q275969', 'Q95367267', 'Q21504989', 'Q50807212', 'Q8425', 'Q597897', 'Q1496028', 'Q164746', 'Q706421', 'Q28745014', 'Q318429', 'Q1011078', 'Q9603949']"
U8139,"['Q3947', 'Q37524673', 'Q5194627', 'Q2188667']"
U8140,"['Q145', 'Q3933218', 'Q5377', 'Q138311', 'Q571', 'Q216188']"
U8141,"['Q977906', 'Q145']"
U8142,['Q16881915']
U8143,"['Q29485', 'Q938470']"
U8144,"['Q114526443', 'Q146363', 'Q1233637', 'Q7363', 'Q34301270', 'Q113925598', 'Q114461111', 'Q211987', 'Q30']"
U8145,"['Q60854466', 'Q7414', 'Q11934', 'Q11937', 'Q255', 'Q178885']"
U8146,"['Q735', 'Q781387', 'Q434841']"
U8147,"['Q467', 'Q23392', 'Q1231089']"
U8148,"['Q5002131', 'Q161790']"
U8149,"['Q106836496', 'Q36279', 'Q118183693', 'Q56210859', 'Q58413364', 'Q230476', 'Q846570']"
U8150,['Q131089']
U8151,"['Q12826225', 'Q180322', 'Q213480', 'Q206818', 'Q219498', 'Q299645', 'Q177329', 'Q683', 'Q5580853', 'Q892', 'Q16870641', 'Q14125950']"
U8152,['Q4421']
U8153,"['Q4817665', 'Q50682989', 'Q109328740', 'Q13430821']"
U8154,"['Q1666568', 'Q2']"
U8155,"['Q1209716', 'Q7347', 'Q15', 'Q56538540', 'Q1065', 'Q2008672', 'Q33573', 'Q1037']"
U8156,"['Q1147152', 'Q70603824']"
U8157,"['Q623306', 'Q454', 'Q429948']"
U8158,"['Q42979', 'Q203344']"
U8159,"['Q108140545', 'Q37079', 'Q47152', 'Q246693', 'Q8877', 'Q212283', 'Q24829', 'Q352']"
U8160,"['Q3363340', 'Q23567', 'Q28754', 'Q1860', 'Q739428', 'Q564', 'Q1314', 'Q69488', 'Q830183', 'Q35230', 'Q4489450', 'Q188823']"
U8161,"['Q316', 'Q833345', 'Q588700', 'Q935489']"
U8162,"['Q9683', 'Q281645', 'Q1757243', 'Q473252']"
U8163,"['Q43202', 'Q13099586', 'Q718113', 'Q1077209', 'Q21493738']"
U8164,"['Q2900109', 'Q1785051', 'Q154958', 'Q30']"
U8165,"['Q106502302', 'Q366732']"
U8166,"['Q2446790', 'Q2979', 'Q8463', 'Q454', 'Q75902015', 'Q25107']"
U8167,"['Q113905696', 'Q19100', 'Q18810635', 'Q171745', 'Q9531', 'Q1860', 'Q744182', 'Q107002', 'Q17549077', 'Q2958359', 'Q16970', 'Q145', 'Q362', 'Q948598', 'Q5498174', 'Q719645', 'Q30872569', 'Q27601633']"
U8168,['Q98']
U8169,"['Q642707', 'Q2', 'Q51594154', 'Q110573969', 'Q1']"
U8170,['Q20165913']
U8171,"['Q1370999', 'Q20', 'Q69488', 'Q21448698', 'Q11059', 'Q1489', 'Q877827', 'Q776648']"
U8172,"['Q173603', 'Q15290']"
U8173,"['Q11299', 'Q1018584', 'Q7436650', 'Q214371', 'Q55550590', 'Q1067046', 'Q7048121', 'Q18710697', 'Q26158', 'Q216188', 'Q165152', 'Q864928', 'Q18710691', 'Q154958']"
U8174,"['Q668885', 'Q355406', 'Q1616828']"
U8175,"['Q79931', 'Q227', 'Q7763756', 'Q146583']"
U8176,"['Q813449', 'Q29533192']"
U8177,['Q794213']
U8178,['Q4327710']
U8179,"['Q1218180', 'Q16844138', 'Q42165', 'Q18060368']"
U8180,"['Q15298259', 'Q16870804', 'Q931092', 'Q7364', 'Q734292']"
U8181,"['Q20671646', 'Q3947', 'Q194281', 'Q237514']"
U8182,"['Q133500', 'Q2378', 'Q328733']"
U8183,"['Q533466', 'Q1616828', 'Q3807981', 'Q318845']"
U8184,"['Q575', 'Q26972904', 'Q7341', 'Q39473', 'Q19357595', 'Q9268', 'Q334874', 'Q178885', 'Q106039']"
U8185,"['Q62833385', 'Q2455418', 'Q7051859']"
U8186,"['Q19900', 'Q33923', 'Q4925623', 'Q5482740']"
U8187,"['Q668885', 'Q355406', 'Q1616828', 'Q191701', 'Q19809', 'Q8337', 'Q10441']"
U8188,"['Q202664', 'Q43081182', 'Q170537']"
U8189,"['Q12826225', 'Q1404101', 'Q892', 'Q218728', 'Q21', 'Q79734', 'Q182589', 'Q74359', 'Q177329', 'Q218562', 'Q308657', 'Q385494', 'Q715768', 'Q454816', 'Q203904', 'Q149010', 'Q23308', 'Q13418278']"
U8190,"['Q114151524', 'Q16279095']"
U8191,"['Q650689', 'Q3402263', 'Q1647282', 'Q8961925']"
U8192,[]
U8193,"['Q37530225', 'Q3008276', 'Q711821', 'Q920558', 'Q18446085', 'Q30238575', 'Q170296', 'Q20874570']"
U8194,"['Q25107', 'Q117299406']"
U8195,"['Q33979', 'Q96154435', 'Q7569', 'Q145']"
U8196,"['Q940902', 'Q49116', 'Q1397']"
U8197,"['Q650689', 'Q3402263']"
U8198,"['Q128267', 'Q9696', 'Q2441836', 'Q13430821', 'Q4744558', 'Q14902528']"
U8199,"['Q464732', 'Q1739536', 'Q2006336', 'Q546113']"
U8200,"['Q185061', 'Q27995878', 'Q362', 'Q98', 'Q46', 'Q919527', 'Q216188']"
U8201,"['Q2917328', 'Q37027431']"
U8202,"['Q254508', 'Q1273140', 'Q83656', 'Q9779', 'Q27135598', 'Q1025587', 'Q21507756', 'Q7848355', 'Q953638']"
U8203,"['Q14878075', 'Q316', 'Q1121708', 'Q16533', 'Q19809', 'Q2648522', 'Q746988', 'Q1017387', 'Q12800811', 'Q16865725']"
U8204,"['Q204170', 'Q283', 'Q109252772', 'Q1166244', 'Q2224527', 'Q1927643', 'Q724', 'Q115957032', 'Q18201513', 'Q220546', 'Q2393855', 'Q37399', 'Q15238167']"
U8205,['Q9268']
U8206,[]
U8207,"['Q1258373', 'Q10494269']"
U8208,"['Q752146', 'Q1369832', 'Q188507', 'Q129902', 'Q2138622', 'Q227675', 'Q12136']"
U8209,"['Q2519212', 'Q12797659']"
U8210,"['Q207123', 'Q154869', 'Q9368', 'Q145', 'Q16881915', 'Q23661269', 'Q25376874', 'Q18041641']"
U8211,"['Q667', 'Q133346', 'Q679', 'Q4030', 'Q455176', 'Q1375567', 'Q284503', 'Q134798']"
U8212,"['Q649409', 'Q1475036', 'Q132805', 'Q18171804', 'Q1323537', 'Q235113', 'Q191290', 'Q2300646', 'Q145', 'Q12790756']"
U8213,['Q11613']
U8214,"['Q2501387', 'Q457849', 'Q23442', 'Q1081009', 'Q10494269']"
U8215,"['Q455595', 'Q8445', 'Q499169', 'Q1475036']"
U8216,"['Q6546353', 'Q13548162', 'Q3704362']"
U8217,"['Q201', 'Q182625', 'Q2636486']"
U8218,['Q101674']
U8219,"['Q124490', 'Q1151419', 'Q9134', 'Q163543', 'Q145']"
U8220,"['Q977906', 'Q588700', 'Q28989', 'Q942939', 'Q16585237', 'Q862645', 'Q2721795', 'Q375723', 'Q15656', 'Q129421', 'Q12788009']"
U8221,[]
U8222,"['Q51127139', 'Q6542551', 'Q43297']"
U8223,"['Q6256', 'Q845069', 'Q89663278']"
U8224,[]
U8225,"['Q12634100', 'Q5287', 'Q17', 'Q585222']"
U8226,"['Q221305', 'Q98905965']"
U8227,"['Q9147', 'Q2991051', 'Q39829', 'Q96691729', 'Q1628095', 'Q238819', 'Q544465']"
U8228,"['Q2', 'Q7569', 'Q553843']"
U8229,"['Q11378', 'Q9089', 'Q357786', 'Q178885', 'Q131']"
U8230,"['Q380202', 'Q911285']"
U8231,"['Q1855742', 'Q65359104']"
U8232,"['Q28260', 'Q39816', 'Q31892236', 'Q91', 'Q30', 'Q178790']"
U8233,"['Q3918', 'Q1519335', 'Q5083', 'Q3707709', 'Q5686', 'Q235113', 'Q328804', 'Q81087', 'Q777403', 'Q9004934']"
U8234,['Q663596']
U8235,"['Q22670986', 'Q37430358']"
U8236,"['Q140', 'Q83310', 'Q3289701']"
U8237,"['Q4656074', 'Q1778168', 'Q18158958', 'Q7245', 'Q692062', 'Q2195840']"
U8238,"['Q110562172', 'Q2008856', 'Q22316', 'Q177053', 'Q176694', 'Q184469', 'Q91240826']"
U8239,"['Q1682564', 'Q85852336', 'Q20735603', 'Q1371', 'Q2165236']"
U8240,"['Q15838080', 'Q1095787', 'Q160082']"
U8241,"['Q26897146', 'Q21448873', 'Q30', 'Q1156970']"
U8242,"['Q162827', 'Q7504324', 'Q132524']"
U8243,"['Q7162', 'Q1156970', 'Q11423', 'Q11042', 'Q6241', 'Q21507357', 'Q58045956', 'Q6019423', 'Q1726', 'Q13512160', 'Q15451', 'Q345367']"
U8244,"['Q388', 'Q81893', 'Q691358', 'Q1431', 'Q44316', 'Q14656']"
U8245,"['Q27712725', 'Q18609696', 'Q37536695', 'Q638', 'Q2488257', 'Q408', 'Q27939', 'Q7925', 'Q1981177', 'Q260208', 'Q209170', 'Q738747', 'Q64699672', 'Q45594', 'Q171433', 'Q11831', 'Q639184', 'Q7242', 'Q302186', 'Q473252']"
U8246,"['Q7204', 'Q12546', 'Q35323', 'Q47740', 'Q679']"
U8247,"['Q7802', 'Q160131', 'Q1475036', 'Q228', 'Q76074', 'Q1980247']"
U8248,[]
U8249,"['Q849983', 'Q190507']"
U8250,"['Q1475036', 'Q1798473', 'Q7560', 'Q4287', 'Q178885', 'Q115560744', 'Q106039']"
U8251,[]
U8252,"['Q44104', 'Q9174']"
U8253,"['Q37621', 'Q3884', 'Q148', 'Q4917', 'Q556', 'Q30']"
U8254,"['Q3521208', 'Q16836986', 'Q136469', 'Q155656']"
U8255,['Q7111455']
U8256,"['Q4489450', 'Q63580409', 'Q4539', 'Q20886070', 'Q328804']"
U8257,"['Q11167678', 'Q63565252', 'Q846570']"
U8258,"['Q596965', 'Q315020', 'Q63344275', 'Q142', 'Q3148', 'Q150', 'Q90', 'Q2807']"
U8259,"['Q203871', 'Q37320', 'Q394970', 'Q43297', 'Q57829399', 'Q974', 'Q163749', 'Q40080', 'Q584509', 'Q6313217', 'Q209647', 'Q8678', 'Q2102', 'Q5294', 'Q55', 'Q1492998', 'Q13258171']"
U8260,['Q245179']
U8261,"['Q173147', 'Q34493', 'Q46384', 'Q970397', 'Q29861', 'Q172', 'Q846885', 'Q84', 'Q878123', 'Q667', 'Q172880', 'Q91876615']"
U8262,['Q272223']
U8263,"['Q15707503', 'Q5156525']"
U8264,"['Q162827', 'Q7504324', 'Q222171', 'Q181907', 'Q15180', 'Q180268', 'Q171995']"
U8265,['Q16860214']
U8266,"['Q1320847', 'Q66741638']"
U8267,"['Q7953', 'Q735', 'Q118673843', 'Q846570']"
U8268,"['Q12826225', 'Q19866947']"
U8269,"['Q208386', 'Q11460']"
U8270,"['Q359385', 'Q1254221', 'Q232486', 'Q101574237', 'Q7949', 'Q16280515']"
U8271,"['Q104608901', 'Q1944407', 'Q22701', 'Q6057817']"
U8272,"['Q8001193', 'Q3140']"
U8273,"['Q575', 'Q4640', 'Q58363586', 'Q234392']"
U8274,"['Q59774', 'Q3401419']"
U8275,"['Q8436', 'Q133492', 'Q357786']"
U8276,"['Q4327710', 'Q1860']"
U8277,['Q74359']
U8278,"['Q55550590', 'Q16194176', 'Q1121708', 'Q2144402', 'Q1621121', 'Q114795624', 'Q41115352', 'Q7814861', 'Q2936874', 'Q30755', 'Q330679', 'Q846570']"
U8279,['Q34467']
U8280,"['Q987767', 'Q23009439', 'Q2404423', 'Q165356']"
U8281,"['Q14660', 'Q188863', 'Q1333382', 'Q618779']"
U8282,"['Q3363340', 'Q1158973', 'Q1276644', 'Q4705', 'Q191290']"
U8283,"['Q95', 'Q4006', 'Q36500248', 'Q51165932', 'Q5422302', 'Q165194', 'Q106819328', 'Q12013', 'Q2005', 'Q145']"
U8284,['Q17017552']
U8285,"['Q1998865', 'Q548906']"
U8286,"['Q1761222', 'Q1475036', 'Q600134', 'Q145']"
U8287,"['Q196939', 'Q3117068', 'Q3154490', 'Q23639393', 'Q18141405']"
U8288,"['Q50806774', 'Q7205', 'Q51671', 'Q1845', 'Q19828531', 'Q1639825', 'Q5893251', 'Q106039', 'Q1107656', 'Q37268322']"
U8289,"['Q110575795', 'Q3475430']"
U8290,"['Q254', 'Q9147', 'Q115863220']"
U8291,"['Q166419', 'Q9765', 'Q2618631', 'Q37577', 'Q37621', 'Q7115636', 'Q5434608']"
U8292,"['Q4994845', 'Q405', 'Q876323', 'Q96', 'Q30', 'Q846570', 'Q2381698']"
U8293,"['Q185061', 'Q159334', 'Q189004', 'Q30', 'Q3560987']"
U8294,"['Q2979', 'Q41487', 'Q30', 'Q3884']"
U8295,"['Q165', 'Q905822']"
